uid	vopenid	predicted_proba
5313759716	19231789407405352	0.990108
5313881763	19239051190469928	0.9999273
5313890842	19238475597743400	0.9397547
5314052798	19249093293770024	0.9830744
5314096067	19251680541803816	0.212677
5314113071	19252707710076200	0.98706394
5314117953	19253009028875560	0.028122634
5314137995	19254222424245544	0.9961679
5314182625	19256971941512488	0.7766416
5314247644	19261034041050408	0.9739706
5314267527	19262300519531816	0.97926533
5314293554	19263972268442920	0.60874474
5314339392	19266916401415464	0.9444615
5314360973	19268308910343464	0.6938417
5314364002	19268510035608872	0.6131221
5314366443	19268665325520168	0.91162276
5314482815	19276303119549736	0.36438233
5314560897	19281462583231784	0.37327218
5315099679	19313120451626280	0.99979985
5315148250	19316019890095400	0.93693984
5315248068	19321998417462568	0.83726794
5315262787	19322878348887336	0.7373474
5315287944	19324394606560552	0.62151057
5315405959	19331621694342440	0.9998562
5315497657	19337417081619752	0.9999999
5315564068	19341669367678248	0.9988668
5315572125	19342211942843688	0.5273614
5315572497	19342239524586792	0.95248586
5315591615	19343477548909864	0.96581185
5315640745	19346709243364648	0.68970287
5315657029	19347786072196392	0.8195529
5315684704	19349613043909928	0.89605296
5315732837	19352798970119464	0.8149258
5315794648	19356891805517096	0.83177835
5315926504	19365235115033896	0.7736025
5316057125	19372994376107304	0.77068603
5316079173	19374230252946728	0.96724486
5316124621	19377024800261416	0.62263477
5316147165	19378387915506984	0.212677
5316162798	19379332875420968	0.43891963
5316205390	19381897843311912	0.9710711
5316250185	19384626355504424	0.60058516
5316255843	19384967872513320	0.9974733
5316281408	19386505403696424	0.9719615
5316342558	19390191022507304	0.54283637
531635181	1552110986855720	0.16559356
5316354902	19390927005418792	0.8078482
5316370105	19391848544339240	0.69424915
5316450293	19396682999792936	0.26101425
5316451116	19396739102803240	0.75752294
5316472421	19398013969892648	0.9556483
5316480691	19398528694879528	0.7170769
5316512868	19400498004493608	0.9830929
531652493	1553345722844456	0.74886006
5316591231	19405372658156840	0.9820865
5316627841	19407679659574568	0.9302175
5316707725	19412812682364200	0.9611737
5316735463	19414620796486952	0.933158
5316767458	19416727142401320	0.9995773
5316783763	19417793032488232	0.89270556
5316815381	19419887567242536	0.965742
5316821616	19420295320700200	0.8392955
5316903406	19425718253782312	0.7575588
5317057332	19435462393726248	0.9727219
531708037	1557175021733160	0.94096506
5317099528	19437998504805672	0.49271524
531712423	1557286154011944	0.81292176
5317271452	19448298104816936	0.9642501
5317289398	19449389160727848	0.004348427
5317338550	19452393020589352	0.9026829
5317425646	19457667374646568	0.84787846
5317446087	19458899493389608	0.7318934
5317498626	19462066293572904	0.9681162
5317547578	19465031163184424	0.94161546
5317714230	19475291705836840	0.51744205
5317716117	19475414246622504	0.94900817
5317769818	19478840623891752	0.07893488
5317786578	19479912151123240	0.98401594
5317833390	19482957417153832	0.76039404
5317910108	19487992662328616	0.99959546
5317940952	19490037133870376	0.3145116
5318053393	19497466823312680	0.9511241
5318095063	19500158157194536	0.99980927
5318101680	19500574567695656	0.4468789
5318107840	19500963799106856	0.9915783
5318168203	19504673509999912	0.17581826
5318345386	19515273220850984	0.9770024
5318396897	19518405661295912	0.9766871
5318400091	19518603095573800	0.14399683
5318406878	19519018163897640	0.6794983
5318455759	19522009407292712	0.5641386
5318552024	19527896196842792	0.9863185
5318586146	19529981269247272	0.9852298
5318615716	19531758848836904	0.18293625
5318665661	19534775593600296	0.99141526
531871512	1568374417392936	0.7062377
5318716304	19537862802670888	0.88092273
5318731776	19538801185916200	0.8884321
5318758259	19540417502905640	0.7001779
5318826758	19544661870118184	0.99875355
5318838620	19545412684088616	0.9752497
5318845267	19545820907308328	0.9339415
5318856999	19546557359981864	0.9976957
5318893818	19548887312631080	0.95624036
5318908576	19549824555025704	0.9877734
5318960914	19553181743056168	0.9679602
5319005248	19556061317301544	0.955644
531902046	1570459825341736	0.9409586
5319077988	19560833764164904	0.14173982
5319086080	19561371843036456	0.9989692
5319123924	19563868158559528	0.8250952
5319203280	19569123722134824	0.78219146
5319222446	19570382080443688	0.917349
5319375291	19579822217233704	0.9947041
5319597856	19593055145690408	0.8389725
5319616951	19594204854748456	0.9785082
5319661423	19596902563972392	0.9325366
5319671634	19597516341642536	0.9950876
5319753417	19602480854074664	0.6601732
5319763715	19603104094094632	0.60951513
5319764894	19603167176426792	0.36554962
5319801457	19605368347165992	0.94888175
5319811840	19605990177899816	0.87442166
5319842265	19607822853866792	0.60380316
531992120	1576573778396456	0.907513
5319934573	19613362556372264	0.9984528
5319964152	19615133425075496	0.91601783
5319984552	19616325748262184	0.85259354
5320002996	19617474249360680	0.9729686
5320035806	12247424521602344	0.9277139
5320066246	19621318714852648	0.60167587
5320080410	19622202471482664	0.99727774
5320241866	19632326044943656	0.84717464
5320245059	19632528042624296	0.52054554
5320262333	19633635875751208	0.10030693
5320286488	19635189647279400	0.19475898
5320307466	19636561553786152	0.64401597
5320317318	19637193182414120	0.8834176
5320364224	19640252876850472	0.99902296
5320365229	19640312268195112	0.9748548
5320367897	19640497958421800	0.8567473
532038815	1579808358532392	0.9979187
5320400842	19642658796733736	0.9948925
5320509472	19649835150214440	0.8525895
5320540469	19651868750120232	0.87319535
532063821	1581482456253736	0.9236895
5320642237	19658180405888296	0.2771423
5320844125	19669979285030184	0.8253889
5320928089	19674974935975208	0.96335644
5320959442	19676857004066088	0.9181528
5320982919	19678268571911464	0.9427177
5321085650	19684524997084456	0.9986764
5321097368	19685248095094056	0.8840636
5321103940	19685654506374440	0.9550818
5321222590	19692870118540584	0.9511055
5321242740	19694105324291368	0.10669696
5321287943	19696844171248936	0.81862533
5321300746	19697619345737000	0.99945086
5321328646	19699242507830568	0.88987625
5321403002	19703915163813160	0.95006
5321447680	19706717764191528	0.96155536
5321505263	19710352782918952	0.9731877
5321510040	19710646719743272	0.77116144
5321519330	19711236069786920	0.5300481
5321635588	19718767362049320	0.7984613
5321656535	19720141080495400	0.8904995
5321660798	19720430789461288	0.7458595
532171745	1588882684904744	0.97530293
5321752936	19726488169743656	0.5675388
5321780124	975871129552168	0.045398206
5321793558	19729200844244264	0.9960754
5321823733	19731185387570472	0.7744573
5321848979	19732831299568936	0.98331964
5321881872	19734932545209640	0.99757797
5321973734	19740594721391912	0.8323835
5321976911	19740790612165928	0.9731022
5322006436	19742561950631208	0.97448945
5322008603	19742687779751208	0.9952675
532201588	1590912996476200	0.97121274
5322120627	19749437991945512	0.99192727
5322224563	19755853800670504	0.0031012595
5322273390	19758853164238120	0.88579667
5322375945	19765073015080232	0.054083765
5322387821	19765792086557992	0.9341464
5322414476	19767410282595624	0.99580944
5322432421	19768488587822376	0.8169563
5322506509	19773051453703464	0.9699672
532253424	1594034967938344	0.84423816
5322584604	19777930536551720	0.8303355
5322678054	19783917922288936	0.95858085
5322704386	19785630607607080	0.99984926
5322706909	19785784689558824	0.92061865
5322786034	19790985827845416	0.272736
5322793890	19791501156812072	0.8849784
5322817247	19793051304461608	0.7717271
5322834214	19794166922216744	0.9911723
5322850950	19795212209882408	0.98877656
5322858080	19795744383173928	0.53324854
5322922920	19800004319642920	0.99994886
5322926656	19800247790601512	0.9993829
5322939642	19801078799664424	0.73273844
5322972018	19803117432735016	0.94566864
5323100433	19810915482731816	0.98195434
5323165577	19814845243589928	0.9845911
5323209939	19817544227882280	0.12610373
5323302107	19822840996300072	0.8888011
5323365643	19826471250298152	0.99586725
5323380236	19827993883313448	0.6842633
5323478220	19833899329127720	0.58530104
5323514903	19836123786642728	0.6663492
5323543265	19837854792680744	0.60172504
532361854	1601770271147304	0.6698706
5323699293	19847628863178024	0.777529
5323710842	19848368604185896	0.9022864
5323714300	19848581272175912	0.54309005
5323724003	19849216054920488	0.5766537
5323746934	19850689631356200	0.45307997
5323756603	19851324011447592	0.46615636
5323786769	19853278624220456	0.74976534
5323800518	19854183117489448	0.95500827
5323827943	19855980091540776	0.98026586
5323910792	19861447920452904	0.39444587
5323977413	19865828854203688	0.45521504
5323977652	19865842544411944	0.95852387
5323981210	19866072258053416	0.8024894
5324004849	19867591602734376	0.5113298
532410414	1605132559451432	0.8394098
5324181084	19878332779070760	0.15584055
5324182995	19878443240260904	0.976406
5324217121	19880497576805672	0.99531335
5324270308	19883713634895144	0.9140993
5324282937	19884506190578984	0.9493669
5324378702	19890386739004712	0.04704547
5324480020	19896511630804264	0.6987844
5324544579	19900350056498472	0.9365222
5324618584	19904902252070184	0.7229348
5324640298	19906248254555432	0.63191915
5324673236	19908288565347624	0.87667423
5324675119	19908393322284328	0.63438976
5324677646	19908557806109992	0.986462
5324703443	19910181169530152	0.82791543
5324759890	19913767668548904	0.4846551
5324785168	19915387810743592	0.9945868
5324923674	19924445628335400	0.73800325
5324989374	19928776834417960	0.24688813
532508448	1611724528944424	0.5157592
5325232599	19943867000685864	0.23322448
5325280682	19946755299083560	0.9895491
532531300	1613376614958376	0.8322396
5325392719	19953583022015784	0.986397
5325472803	19958442643293480	0.93339765
5325493793	19959729455760680	0.9993444
5325519560	19961290609263912	0.8680676
5325563789	19963964092187944	0.9384788
5325565347	19964053682521384	0.79675347
5325579553	19964913279960360	0.61318964
5325610388	19966790717539624	0.999987
5325624983	19967675413693736	0.5444137
5325640918	19968652921406760	0.33762574
5325643796	19968825726731560	0.9777547
5325758466	19975938662335784	0.56531566
5325833715	19980728490394920	0.9963957
5325854111	19982043555693864	0.76042277
5325868087	19250660956833064	0.8493336
5325868885	19982996031800616	0.97158366
5325870690	17921647080506664	0.55298257
5325875282	19983406268286248	0.9997985
5325883601	19983937032291624	0.9819068
5325887028	19984179496617256	0.9989322
5325891570	19984461286737192	0.50443196
5325935575	19987351866836264	0.9960277
5325946261	19988041410413864	0.8628893
5326081114	19996953735988520	0.72552705
5326171085	20002657117013288	0.84899884
5326189914	20003812932977960	0.6110743
5326208603	20004950965093672	0.95800936
5326228662	20006164628899112	0.9665092
5326254816	20007738801521960	0.9581478
5326417821	20017641653929256	0.9582349
5326587687	20028019637093672	0.9927598
5326620989	20030042499581224	0.781593
5326621203	20030053706761512	0.9825337
5326686791	20034012861302056	0.9332407
5326739324	20037193888564520	0.7764846
532674168	1623097535235368	0.9998994
5326809247	20041461609661736	0.93372315
5326815171	20041824802833704	0.99978924
5326901698	20047222972745000	0.99451554
5327043089	20056299043947816	0.9999908
5327048902	20056674987803944	0.89500093
5327075981	20058446393378088	0.63199043
5327137931	20062518626354472	0.14582127
5327154903	20063638203532584	0.91392016
5327180151	20065299886114088	0.8995749
5327229843	20068570973472040	0.87086344
532731244	1626995419383080	0.7237109
5327334659	20075177371370792	0.87889564
5327431780	20080959873746216	0.6652054
5327468793	20083132187673896	0.9085263
5327650676	20093960941077800	0.7551497
5327659963	20094528682067240	0.9925058
5327722717	20098325835810088	0.98739815
5327786208	20102136746870056	0.6932868
5327850555	20106042952516904	0.90011466
5327866794	20107028043531560	0.73577946
5327911774	20109724209251624	0.99671566
5327974187	20113563977123112	0.32188904
5327993682	20114718719345960	0.153956
5328066613	20119114417046824	0.9890202
5328111899	20120040787805480	0.8966711
532817232	1632870263555368	0.33245996
5328174189	20125747188729128	0.99955857
5328239401	20129874316756264	0.996305
5328296094	20133480679998760	0.2755283
5328324788	20135353017304360	0.9555347
5328372887	20138458547094824	0.8958578
5328393293	20139797637367080	0.7460252
5328410654	20140943789655336	0.9551604
5328419955	20141555285624104	0.9937259
5328457584	20144026905085224	0.9141573
5328473448	20145075548194088	0.54275274
5328519461	20148093366699304	0.87963176
5328530952	20148572322661672	0.97886884
5328537679	20149289850635560	0.6712673
5328560200	20150743629956392	0.9908646
5328594340	20152978891998504	0.9967743
532862037	1635876002465064	0.92829406
5328671946	20157727179670824	0.99597657
5328702089	20159503148647720	0.93552995
5328742066	20161835986978088	0.08936337
5328745054	20162017180910888	0.5349183
5328832007	20167084705449256	0.9929123
532883400	1637358101726504	0.94345427
5328848699	20168060535440680	0.9966404
5328890435	20170523699184936	0.6186694
5328890906	20170550072968488	0.9611648
5328895016	20170789852939560	0.9743359
5329018523	20178197664892200	0.6323339
5329031569	20178982503056680	0.1781041
532903249	1638693769446696	0.8150315
5329097136	20182974742267176	0.90453184
532915399	1639519074256168	0.94365144
5329166913	20187227565196584	0.6938486
5329168256	20187306216785192	0.9025136
5329170899	20187459627648296	0.9805451
5329174748	20187709406840104	0.6337563
5329275394	20193806985332008	0.9011197
5329277671	20193945028265256	0.8577057
5329311155	20195974064768296	0.94131356
5329334601	20197407308776744	0.57654047
5329336855	20197535419598120	0.989771
5329340767	20197771038819624	0.46278185
5329386091	20200562700453160	0.98781306
5329557927	20210661510743336	0.9696616
5329566867	20211859269748008	0.77311504
5329579648	20212693634254120	0.99823666
5329581701	20212820402898216	0.051223516
5329585779	20213084744713512	0.6837176
5329588768	20213276273411368	0.69668263
5329639005	20216513739228456	0.92896783
5329651958	20217362934793512	0.49179518
5329692024	20219972395861288	0.588462
5329706523	20220920711218472	0.071475565
5329727421	20222296308712744	0.8429136
5329763531	20224674982397224	0.9982765
5329764023	18952796720465192	0.9998402
5329773996	20225365666825512	0.62573975
5329820165	20228396705776936	0.3351122
5329835536	20229421122585896	0.6553367
5329914934	20234574680687912	0.99930423
5329941546	20236213076493608	0.92392015
5329974385	20238221711901992	0.98552597
5330006863	20240191088624936	0.12760285
5330091139	20245214321313064	0.8206482
5330135339	20247876932601128	0.98642683
5330147024	20248591843329320	0.95926416
5330149928	20248765789504808	0.99996746
5330265445	20255805039576360	0.9931106
5330270784	20256168165639464	0.7905793
5330310999	20258630255641896	0.99924743
5330382998	20263007229969704	0.9101136
5330391234	20263489944028456	0.87729716
5330394412	20263697310418216	0.7043489
5330426639	20265649842816296	0.99334425
5330499535	20270080571344168	0.9734793
5330537199	20272386431911208	0.9799378
5330548565	20273089665697064	0.92625177
5330592317	20275798917645608	0.37691894
5330645468	20279141744379176	0.64719504
5330659618	20280038654346536	0.212677
5330677883	14725436974433576	0.8171834
5330692093	20282093527762216	0.8859031
5330726478	20284315032487208	0.96315336
5330946902	20298788266968360	0.28953582
5330951838	20299113006761256	0.787246
5331015755	20303241074312488	0.3775824
5331028648	20304040072447272	0.819491
533108071	1652261705352488	0.79910105
5331165853	20312393515402536	0.7810749
5331187236	20313685428143400	0.20273146
5331190688	20313894740690216	0.49055654
5331199073	20314404835165480	0.9436709
5331220743	20315724396758312	0.97824126
533131829	1654303626757416	0.062128127
5331476900	20331408677799208	0.7529503
5331551694	20335926446523688	0.7119604
5331587548	20338097619600680	0.8472725
5331616723	20339896942462248	0.25605726
533162336	1656373331232040	0.92369384
5331736057	20347327638537512	0.99515724
5331747387	20348042347939112	0.34874874
5331752716	20348386549302568	0.9921131
5331819710	20352646619989288	0.8931799
5331880790	20356651609883944	0.9690501
5331884827	20356911723840808	0.9916372
5331939466	20360519764804904	0.9738703
5331948045	20361076097287464	0.0047371984
5331973716	20362774421308712	0.87800765
5331983884	20363446046819624	0.9512304
5331995075	20364185049629992	0.74511045
5331998875	20364436036781352	0.97631884
5332036922	20366936580162856	0.7707685
5332143101	20373602704950568	0.99999756
5332192808	20376620993217832	0.88749915
5332245663	20379798463710504	0.93573874
5332255687	20379909260444968	0.96278346
5332270535	20381287944946984	0.8036795
5332302323	20383217794549032	0.97638845
5332385324	20388306861032744	0.3362047
5332442432	20391820345607464	0.96334565
5332518027	20396440589567272	0.03547162
5332522388	20396696341447976	0.99828905
5332522409	20396708622370088	0.9173651
5332537013	20397595734443304	0.99511147
5332579988	20400194793637160	0.6716384
5332618714	20402507767743784	0.99995744
5332634135	20403478094808360	0.9923999
5332730043	20409342738433320	0.76914346
5332737194	20409797937857832	0.8339294
5332791104	20413161568339240	0.89603543
5332796816	20413520399435048	0.438584
5332801178	20413780379174184	0.98781514
5332826465	20415394481571112	0.17018163
5332835786	20415980006409512	0.69404393
5332846476	20416651162158376	0.6269656
5332917336	20421213155624232	0.8996802
5332923875	20421660637529384	0.8746041
5332928566	20421940615709992	0.844166
5332996191	20426388322780456	0.9951831
5333003958	20426901839807784	0.86357045
5333036469	20429037243860264	0.79910284
5333045754	20429689877562664	0.9999882
5333047665	20429817451513128	0.42136332
5333048265	20429840671180072	0.8049885
5333486933	20457023384978728	0.9187604
5333490817	20457373693248808	0.96749985
5333597071	20463931705656616	0.6759901
5333616170	20465084300395816	0.56680405
5333681315	20469050702693672	0.9732479
5333708284	20470689836696872	0.9993599
5333758492	20473756174910760	0.4000616
5333809425	20476891568145704	0.9547845
5333838381	20478679616718120	0.24533498
5333990415	20488332488607016	0.77859557
5334026595	20490690492761384	0.50711316
5334057275	20492695370073384	0.97478104
5334087280	20494663740163368	0.65738106
5334155537	20499155940410664	0.9501282
5334192507	20501602930918696	0.7952436
5334251982	20505498667582760	0.82543385
5334265437	20506358063695144	0.9985715
5334340385	20511058704074024	0.63011247
5334486520	20520300601279784	0.1374262
5334537475	20523514914538792	0.88842815
5334548522	20523957497496872	0.5719962
5334581511	20526347915232552	0.950043
5334681850	20532449587365160	0.45558196
5334692742	20533111549199656	0.14006984
5334709599	20534135160702248	0.85690737
5334754334	20536858773947688	0.78251433
5334780696	20538465829913896	0.97468925
5334789576	20539004110112040	0.0026055574
5334809663	20540228444226856	0.8394837
5334821427	20540943757608232	0.8915819
5334831290	20541533778740520	0.9812587
5334970666	20550113781220648	0.9029561
5334987359	20551147056399656	0.8589073
5335019469	20553181730047272	0.54970115
5335032080	20553964018074920	0.94026154
5335048146	20555101513319720	0.76955605
5335077053	20557050891601192	0.95316553
533508015	1679997194863912	0.7809755
5335098688	20558581711897896	0.99049556
5335205975	20565663643206952	0.529102
5335212932	20566124278449448	0.78035563
5335249247	20568493020022056	0.98204815
5335253627	20568781319701800	0.9998631
5335255732	20568918020457768	0.6790785
5335287777	20571017655485736	0.9953145
5335354609	20575410601723176	0.96666694
5335387956	20577584593372456	0.99519646
5335397688	20578211591488808	0.9746531
5335400615	20578397348824360	0.87602955
5335425179	20579944543683880	0.8574885
5335469509	20582664331724072	0.9035316
5335476693	20583094096889128	0.91392004
5335576945	20589025715160360	0.88951147
5335723579	20597714434000168	0.944554
5335740951	20598755762242856	0.29176852
5335820778	20603595989058856	0.9758651
5335845519	20605092919379240	0.9833412
5335872813	20606693600003368	0.29453304
5335946112	20611214657062184	0.9824706
5335951164	20573513098593576	0.7480066
5335963013	20612240818701608	0.7360343
5335976961	20613098604201256	0.977174
533598891	1686230266152232	0.8297614
5336014747	20615372588057896	0.9604674
5336054819	20617778373723432	0.6492161
5336099912	20620488900740392	0.9689184
5336111438	20621181933978920	0.89274645
5336138879	20622846233806120	0.94356304
5336237187	20628842276586792	0.4984862
5336245100	20629332573947176	0.9650629
5336251649	20629749521319208	0.85984004
5336266264	20630643478496552	0.6787276
5336271369	20630956742673704	0.9838493
5336283159	20631692658476328	0.8936326
5336289815	20632104170030376	0.9036895
5336302034	20632872163869992	0.2869185
5336356511	20636305721787688	0.8871241
5336363661	20636762464716072	0.954116
5336369903	20630905605719336	0.99674785
5336381241	20637879424648488	0.9994005
5336393791	20638671040808232	0.212677
5336432867	20641178362185000	0.99408555
5336513668	20646433254671656	0.350847
5336520564	20646876240282920	0.9047454
5336529135	20647445860320552	0.50565016
5336638591	20654635367138600	0.5370403
533665937	1690834269766952	0.31200486
5336767528	20663007600575784	1.0
5336982152	20675649098614056	0.93857944
5337030899	20678502500402472	0.5209703
5337068589	20680731655537960	0.9153955
5337236714	20690932202865960	0.7393231
5337278789	20693494486402344	0.9797044
5337377010	20699537438278952	0.7229094
5337440417	20703415860856104	0.9911939
5337541623	20709676178343208	0.94191635
5337563413	20711021509739816	0.9445226
5337570140	20711447114155304	0.9718205
5337651340	20716544636355880	0.4990257
5337702663	20719835655046440	0.9639411
5337731135	20721676585403688	0.9909606
5337738678	20722153930753320	0.13767645
5337862173	20603906501772584	0.8383256
5337862469	20730228939031848	0.46653455
5337889251	20731984305587496	0.96820915
5337897877	20732561441817896	0.6104078
5337914730	20733627667449128	0.98777187
5338072802	20744085577270568	0.98693675
5338073994	20744163960423720	0.8612945
5338195019	20751651095053608	0.9994577
5338236008	20754150430475560	0.10236865
5338323928	20759491960505640	0.25611085
533832602	1702268345124136	0.9562675
5338399934	20764161865024808	0.7925724
5338472068	20768621316146472	0.7873213
5338648540	20779396650894632	0.60285276
5338663993	20780352079791400	0.48934582
5338683502	20781516955452712	0.9512339
5338684959	20781634865726760	0.84057546
5338687578	20781791564924200	0.9997369
5338696075	20782324543522088	0.98740727
5338697779	20782421247395112	0.47011882
5338737383	20784887833691432	0.212677
5338779614	20787501589726504	0.7564742
5338810885	20789510963332392	0.47607526
5338814860	20789769936438568	0.9438756
5338918359	20796451966027048	0.8919575
5338995732	20801530630636840	0.2950275
5339005171	20802150380995880	0.995106
5339025009	20803464506770728	0.88622314
5339037378	20804272229057832	0.6904075
5339070445	20806451388089640	0.981105
5339284370	20819923559646504	1.0
5339360424	20824535079453992	0.5057196
5339401863	20827054614644008	0.9982968
5339419604	20828134530483496	0.59072906
5339420790	20828210430608680	0.7488079
5339433292	20828974129481000	0.9813617
5339549328	20836130954282280	0.9813992
5339564576	20837077390591272	0.7772193
5339643553	20841923992749352	0.96790475
5339720647	20846620740814120	0.9078662
533973919	1711978997744936	0.98133236
5339777346	20850060674073896	0.98199177
5339785665	20850572244944168	0.9846957
5339813645	20852283051214120	0.97268814
5339815770	20852428341904680	0.1514447
5339927969	20859441486628136	0.9218931
5339929638	20859548659483944	0.99412066
5339946505	20860627501581608	0.997056
5339971706	20862241469760808	0.44981638
5340026991	20865793005061416	0.7121446
5340038503	20866556972369192	0.9632599
5340050961	20867340132812072	0.8496319
534006458	1714227346015528	0.67755955
5340087381	20869740616877352	0.9966227
5340160037	20874529505412392	0.8156841
5340166932	20874975980684584	0.9839716
5340232401	20879292422817064	0.9849312
5340255972	20880837268866344	0.82692915
5340272899	7472055805412648	0.6699332
5340431443	20891708435072296	0.29947072
5340555319	20899248921249064	0.59629077
5340819394	20915498997122344	0.5556491
5340974458	20925065634121000	0.9990556
5341080851	20931858460443944	0.94978374
5341158090	20936869210883368	0.83437777
5341168214	20937525938226472	0.0069696903
5341184879	20938622765499688	0.9800801
5341188112	20938827111990568	0.859018
5341226598	20941357787252008	0.44492185
5341240148	20942247046808872	0.71533996
5341241927	20942362608272680	0.99967
5341267358	20944038048171304	0.9703209
5341282971	20945066759947560	0.9994552
5341320312	20947521333757224	0.1419839
5341408279	20953071840789800	0.9991435
5341464420	20956452584031528	0.99010783
5341497690	20958432228410664	0.89752865
5341562445	20962303872992552	0.82876366
5341642332	20967166849713448	0.9489336
5341751927	20973921356875048	0.7073844
5341775487	20975363929015592	0.8927882
5341782450	20975789130777896	0.79058397
5341783382	20975848387904808	0.8011782
5341790135	20976255134729512	0.7677326
5341827462	20978555492369704	0.96256703
5341860271	20980556141823272	0.9129076
5341895494	20982696847476008	0.9926201
5341907502	20983428803855656	0.9206126
5341965082	20986956314182952	0.757749
5341970800	20987312259597608	0.83677536
5341973043	20987443121882408	0.9915929
5341975356	20987591835125032	0.7470862
5341993008	20988690608555304	0.6667802
5342000985	20989177483363624	0.99969006
5342009032	20989662948885800	0.83275086
5342042100	20991719902676264	0.57637894
5342046767	20992009678751016	0.97530484
5342054601	20992480514540840	0.98410743
5342096267	20995104605340968	0.95161873
5342255346	21005270256059688	0.9979915
5342276235	21006636122768680	0.44215816
5342293129	21007714495104296	0.96542645
5342356926	21011921415570728	0.81444836
5342370311	21012810809345320	0.9930566
5342423914	21016326844056872	0.6365322
5342424871	21016402140202280	0.7965876
5342457174	21018520163058984	0.27648944
5342477535	21019824558048552	0.850471
5342565031	21025243464598824	0.9254848
5342596492	21027144323171624	0.9692719
5342628442	21029064777532712	0.9964312
5342642788	21029923972318504	0.010886997
5342657227	21030778939245864	0.93911374
5342678019	21032039780582696	0.96641135
5342715110	21034301819061544	0.17464396
5342749034	21036390314018088	0.9931567
5342814381	21040402887214376	0.982007
5342890285	21045094065243432	0.99658304
5342910713	21046342558549288	0.85860115
5342925597	21047245105661224	0.76600134
5342954420	21049007384429864	0.8216877
5342976357	21050346541810984	0.98817
5343004715	21052077010978088	0.72358394
5343017203	21052831784371496	0.94204724
5343086377	21057052730590504	0.8672901
5343152842	21060971552703784	0.9106785
5343159704	21061530502432040	0.6497109
5343247748	21067000680154408	0.57384586
5343253400	21067359578359080	0.9983951
5343288904	21069600678872360	0.9526456
5343289895	21069661211067688	0.46027708
5343300670	21070343909541160	0.97608066
5343365920	21074530965783848	0.86181056
5343420191	21078054516688168	0.44923195
5343431949	21078815464097064	0.7454581
5343469757	21081282721482024	0.9989921
5343474888	21081616386753832	0.8643539
5343482040	21082089235809576	0.9985473
5343530278	21085253083202856	0.56662697
534355706	1738266143753512	0.51219064
5343577667	21088376463951144	0.992087
5343813634	21102863120205096	0.9935017
5343824561	21103500520195368	0.8964131
534418235	1742553326421288	0.98703754
5344210844	21126780786443560	0.9965742
5344293494	21131799254402344	0.92491597
5344355252	21135514334004520	0.15480608
5344381014	21137075420398888	0.9858562
5344392974	21137786707248424	0.35956216
5344401202	21138294251586856	0.06024313
5344401259	21138292842300712	0.3526992
5344405082	21138517724103976	0.86584496
5344427781	21139902582621480	0.80539167
5344462068	21141289185969448	0.90034664
5344561889	21148126438360360	0.87670016
5344684471	21155841810236712	0.69193393
5344800778	21163364042802472	0.6942972
5344803158	21163524768531752	0.67888725
5344843950	21166194828903720	0.57311195
5344872418	21168064951616808	0.83752006
5344876150	21168308154139944	0.98318195
5344903298	21170085599511848	0.96864927
5344937879	21172355355510056	0.76003397
5344943449	21172718817117480	0.9611441
5344997165	21176192506135848	0.9935279
534516948	1749323805492520	0.9640089
5345324969	21195538045469992	0.4897867
5345442769	21202587764524328	0.9205686
5345569723	21210304478577960	0.993858
534562979	1752501007549736	0.45448947
5345822112	21225733745935656	0.78355235
5345864499	21228334617068840	0.83885473
5345934336	21232667299546408	0.97420555
5345942800	21233192157971752	0.36603683
5345988087	21236058243335464	0.9804845
5345998310	21236679402980648	0.85406864
5346005260	21237119838455080	0.7073592
5346048362	21239904118113576	0.9103203
5346230948	21251839630902568	0.9997466
5346272854	21254586195379496	0.9693853
5346341915	21259025580950824	0.5478321
5346381470	21261462169584936	0.212677
5346432376	21264544748143912	0.55574846
5346539763	21270922640360744	0.9331617
5346584807	21273620752237864	0.94608474
5346644611	21277243288716584	0.99729
5346684100	21279650148123944	0.99486613
5346879123	21291545865356584	0.99993587
5346882972	21291796785399080	0.66246676
5346938781	21295167395202344	0.99726164
5346948679	21295427039397160	0.8578724
5347002283	21299020115084584	0.9457592
5347022080	21300241160865064	0.920039
5347080714	21303854033667368	0.96806574
5347178710	21310031001945384	0.7468699
5347312363	21318697037989160	0.6650841
5347336114	21320255104484648	0.8379419
5347345368	21320854655075624	0.9919753
5347417955	21325620323943720	0.7524234
5347419058	21325692868625704	0.59199834
5347450527	21327726334313768	0.9575472
5347582484	21335802080789800	0.77307546
534760891	1766074312164648	0.4448045
5347665461	21340773169890600	0.99901307
5347727031	21344473485542696	0.90791893
5347745405	21345590244148520	0.7475285
5347748700	21345778551620904	0.9698421
5347830098	21350762659841320	0.7811799
5347861287	21352674322941224	0.61927056
5347862952	21352776865285416	0.62228084
5347875149	21353529759630632	0.6156911
5347897465	21354898512020776	0.85406846
5347913420	21355867362690344	0.803606
5347939052	21357440662897960	0.9997628
5348008579	21361681875993896	0.98770344
5348008821	21361695968855336	0.9594055
534810814	1769518204847400	0.9771242
5348204599	21373635441067304	0.6427185
5348304736	21379923138970920	0.41882545
5348375879	21384508754756904	0.99645436
5348418544	21387283102303528	0.5076181
5348430715	21388066665399592	0.9238161
5348524461	21394217863873832	0.6434783
5348671357	21403493986600232	0.93942225
5348743372	21407818683122984	0.8465539
